node,degree,betweenness,eigenvector
endoscopic ultrasound biopsy,0.0007042253521126761,0.0,0.006150665720343407
enteropathy-associated t-cell lymphoma,0.0007042253521126761,0.0,0.00649153228032787
entrectinib,0.0007042253521126761,0.0,0.012149754176402055
environmental carcinogen,0.0007042253521126761,0.0,0.005846821742446997
environmental risk factor,0.0014084507042253522,0.0001971296277268276,0.0011272041923113332
epas1,0.0007042253521126761,0.0,0.0018241351006737208
epcam,0.0007042253521126761,0.0,0.007060408375130959
ependymal tumor,0.0007042253521126761,0.0,0.004306440339333303
ependymoma,0.009154929577464789,0.013629127945461244,0.02379999446973654
epha5,0.0007042253521126761,0.0,0.0011537865110546053
epithelial malignant thymoma,0.0007042253521126761,0.0,0.006986812176821799
epithelial-myoepithelial carcinoma,0.0007042253521126761,0.0,0.006986812176821799
epithelioid hemangioendothelioma,0.011971830985915493,0.009311743858134748,0.016373502494309747
epithelioid mesothelioma,0.0014084507042253522,1.6267048694169562e-06,0.0063107608525472736
epithelioid myxofibrosarcoma,0.0007042253521126761,0.0,0.000253691958839862
epithelioid trophoblastic tumor,0.0007042253521126761,0.0,0.00030496338103763173
epstein-barr virus,0.0028169014084507044,0.0018585509016743763,0.023668835772426386
epstein-barr virus infectious disease,0.004225352112676056,0.004638229304318566,0.023991479022720853
erbb2,0.0007042253521126761,0.0,0.0070901819971170964
erbb3,0.0007042253521126761,0.0,0.0070901819971170964
erbb4,0.0007042253521126761,0.0,0.0011537865110546053
ercc2,0.0007042253521126761,0.0,0.0070901819971170964
ercc4,0.0007042253521126761,0.0,0.0070901819971170964
ercc5,0.0007042253521126761,0.0,0.0070901819971170964
erg,0.0007042253521126761,0.0,0.004029800772880292
erlotinib,0.002112676056338028,0.00045822221041877826,0.02812433291304177
escherichia coli,0.0007042253521126761,0.0,0.012245444712183593
esophageal adenocarcinoma,0.0007042253521126761,0.0,0.005235354154379834
esophageal cancer,0.01971830985915493,0.0198253441664031,0.08643974270975822
esophageal speech,0.0007042253521126761,0.0,0.009823913016296308
esophageal undifferentiated carcinoma,0.0007042253521126761,0.0,0.010847827445847367
esr2,0.0007042253521126761,0.0,0.010847827445847367
etoposide,0.002112676056338028,0.000594224300539214,0.015878080635565384
evans staging system,0.0007042253521126761,0.0,0.004477318735288398
everolimus,0.0007042253521126761,0.0,0.004872416685425959
ewing sarcoma,0.011267605633802818,0.015020943634971976,0.03026731005572182
ewsr1,0.0007042253521126761,0.0,0.00183325677917303
ewsr1/atf1 fusion gene,0.0007042253521126761,0.0,0.0017181160545829514
ewsr1/creb1 fusion gene,0.0007042253521126761,0.0,0.0017181160545829514
ewsr1/ddit3 fusion gene,0.0007042253521126761,0.0,0.0017181160545829514
ewsr1/fli1 fusion protein,0.0007042253521126761,0.0,0.00183325677917303
excessive blinking,0.0007042253521126761,0.0,0.005846821742446997
excisional biopsy,0.0007042253521126761,0.0,0.007060408375130959
extensive stage,0.0007042253521126761,0.0,0.012149754176402055
external beam radiation therapy,0.0014084507042253522,2.731040760325477e-05,0.009425323046125842
extra-adrenal pheochromocytoma,0.0007042253521126761,0.0,0.0018241351006737208
extraskeletal,0.0007042253521126761,0.0,0.0017759939428807995
eye cancer,0.005633802816901409,0.006368156120086881,0.04638279081492582
eye examination,0.0007042253521126761,0.0,0.0014518382664043294
ezh2,0.0007042253521126761,0.0,0.005284557563928791
fair skin,0.0028169014084507044,0.00014276301593604544,0.01670464569247866
fallopian tube cancer,0.01056338028169014,0.0025503694936592374,0.05943703635102708
fallopian tube serous adenocarcinoma,0.0007042253521126761,0.0,0.003428625760116041
fam13b,0.0007042253521126761,0.0,0.012245444712183593
fam246c,0.0007042253521126761,0.0,0.005284557563928791
familial adenomatous polyposis,0.0014084507042253522,0.0002761362280824271,0.01172275267239403
familial adenomatous polyposis 1,0.002112676056338028,0.0007242795660583226,0.01509447650512406
familial medullary thyroid carcinoma,0.0007042253521126761,0.0,0.001026011475266438
family history of breast cancer,0.002112676056338028,0.0001674198355869187,0.017295105607894195
family history of kidney cancer,0.0014084507042253522,0.00021077124397909274,0.017022170861828015
family history of leukemia,0.0007042253521126761,0.0,0.004414104271321332
family history of marfan syndrome,0.0007042253521126761,0.0,0.001666283248571813
family history of ovarian cancer,0.0035211267605633804,0.0009446244905533229,0.027301721779202415
family history of prostate cancer,0.0014084507042253522,0.0001621814029362943,0.010033293019764957
family history of stomach cancer,0.0007042253521126761,0.0,0.0039056245314644366
family history of testicular cancer,0.0007042253521126761,0.0,0.002033563126804768
fanconi anemia,0.0014084507042253522,8.618444813895063e-05,0.006856052674313706
fascioliasis,0.0007042253521126761,0.0,0.0057192604255093624
fecal immunochemical test,0.0007042253521126761,0.0,0.012245444712183593
fecal occult blood test,0.0014084507042253522,2.284439551178265e-06,0.007212641256691031
female gender,0.0007042253521126761,0.0,0.0037890497289211522
fgfr2,0.0014084507042253522,0.00013285214438915326,0.014933012408541304
fgfr3,0.0014084507042253522,0.00010441890787128428,0.013520883501737073
fibrillary astrocytoma,0.0007042253521126761,0.0,0.004306440339333303
fibrin-associated diffuse large b-cell lymphoma,0.0007042253521126761,0.0,0.00649153228032787
fibrolamellar carcinoma,0.0007042253521126761,0.0,0.0050537278536274596
fibroma,0.0007042253521126761,0.0,0.010847827445847367
fibrosarcoma,0.0028169014084507044,0.0029078287878051357,0.012727731118077928
fibrosis,0.0007042253521126761,0.0,0.0050537278536274596
fine-needle aspiration,0.002112676056338028,5.826326799941331e-05,0.018785605448704605
fli1,0.0007042253521126761,0.0,0.00183325677917303
flow cytometry,0.0014084507042253522,0.0004155283067502579,0.008933480683320245
flt3,0.0007042253521126761,0.0,0.0024419484029923736
fluid,0.0007042253521126761,0.0,0.0
fluorescence in situ hybridization,0.0014084507042253522,8.885191210621396e-05,0.00905663028067458
fluorescence spectroscopy,0.0007042253521126761,0.0,0.005846821742446997
fluorouracil,0.0014084507042253522,0.00019480145574742836,0.0220693577284799
folic acid,0.0007042253521126761,0.0,0.00025094508548147235
follicular dendritic cell sarcoma,0.0007042253521126761,0.0,0.004601343525591117
follicular lymphoma,0.0007042253521126761,0.0,0.00649153228032787
formaldehyde exposure,0.0007042253521126761,0.0,0.004414104271321332
fos transcription factor family,0.0007042253521126761,0.0,0.0009917394720429292
foxa1,0.0007042253521126761,0.0,0.004029800772880292
foxl2,0.0007042253521126761,0.0,3.2420727538347924e-05
foxm1,0.0007042253521126761,0.0,0.010847827445847367
foxo1,0.0007042253521126761,0.0,0.006430701504619977
fusobacterium nucleatum,0.0007042253521126761,0.0,0.012245444712183593
g-protein coupled estrogen receptor 1,0.0007042253521126761,0.0,0.003144515235646138
gallbladder cancer,0.009859154929577466,0.009517244048311726,0.06255686121848271
gallbladder pain,0.0007042253521126761,0.0,0.0037890497289211522
gallbladder polyp,0.0007042253521126761,0.0,0.0037890497289211522
ganglioneuroblastoma,0.0007042253521126761,0.0,0.0047976442305136665
ganglioneuroma,0.0007042253521126761,0.0,0.0047976442305136665
gardner syndrome,0.0014084507042253522,4.4918843128820605e-05,0.014490406778301847
gastric adenocarcinoma,0.0014084507042253522,2.284439551178265e-06,0.007212641256691031
gastric cancer,0.019014084507042252,0.01315754734479284,0.054599278764865644
gastric carcinoma,0.0007042253521126761,0.0,0.0039056245314644366
gastric gastrointestinal stromal tumor,0.0007042253521126761,0.0,0.00031701503238664873
gastric lymphoma,0.0007042253521126761,0.0,0.004601343525591117
gastric mucinous adenocarcinoma,0.0007042253521126761,0.0,0.001700658691495731
gastrinoma,0.0007042253521126761,0.0,0.006003492246884667
gastroesophageal reflux disease,0.0014084507042253522,0.0,0.015059267170676143
gastrointestinal carcinoma,0.0007042253521126761,0.0,0.000629153496978863
gastrostomy,0.0007042253521126761,0.0,0.005235354154379834
gata2,0.0007042253521126761,0.0,0.0024419484029923736
gata2 deficiency,0.0007042253521126761,0.0,0.0024419484029923736
gata3,0.0014084507042253522,0.0004956364977111055,0.004968650336319859
gefitinib,0.0007042253521126761,0.0,0.012149754176402055
gel electrophoresis,0.0007042253521126761,0.0,0.003630399687800685
gemcitabine,0.0028169014084507044,0.000859411290010181,0.028440376572029885
gene mutation,0.009154929577464789,0.010309906909191473,0.047076432259664534
gene therapy,0.0007042253521126761,0.0,0.003307016725226593
general surgery,0.0007042253521126761,0.0,0.0028093270659560487
genetic counseling,0.0007042253521126761,0.0,0.001666283248571813
genetic susceptibility,0.0007042253521126761,0.0,0.0016199459139800729
genetic testing,0.0007042253521126761,0.0,0.006003492246884667
genetics,0.002112676056338028,0.0014093543203710934,0.006561705938028745
genomic instability,0.0007042253521126761,0.0,0.004600443041881456
germ cell tumor,0.0007042253521126761,0.0,0.010847827445847367
germinoma,0.0007042253521126761,0.0,0.002033563126804768
germline samd9 gene mutation,0.0007042253521126761,0.0,0.0004305652186546972
gestational choriocarcinoma,0.0007042253521126761,0.0,0.0019916969571111857
gestational trophoblastic disease,0.007042253521126761,0.007160372598223619,0.0050351225433329086
gestational trophoblastic neoplasm,0.0007042253521126761,0.0,0.00030496338103763173
gfap,0.0007042253521126761,0.0,0.001952332516282529
giant rod chromosome,0.0007042253521126761,0.0,0.0017759939428807995
glassy cell carcinoma,0.0007042253521126761,0.0,0.001700658691495731
gleason score 6,0.0007042253521126761,0.0,0.004029800772880292
gli2,0.0007042253521126761,0.0,0.004477318735288398
glioblastoma,0.017605633802816902,0.02275053415518572,0.052118581208269094
glioma,0.0007042253521126761,0.0,0.004306440339333303
gliomatosis cerebri,0.0007042253521126761,0.0,0.004306440339333303
gliosarcoma,0.0007042253521126761,0.0,0.004306440339333303
glomangioma,0.0007042253521126761,0.0,0.0
glomangiomyoma,0.0007042253521126761,0.0,0.0
glomus tumor,0.0028169014084507044,5.9553940982044485e-06,0.0
glossectomy,0.0007042253521126761,0.0,0.009823913016296308
glottis cancer,0.0014084507042253522,2.4602638856829698e-05,0.013209499490115616
glycogen storage disease,0.0014084507042253522,0.0,0.010772988279136822
glycogen storage disease i,0.0007042253521126761,0.0,0.000604069726822213
gnas,0.0007042253521126761,0.0,0.006003492246884667
goldenhar syndrome,0.0007042253521126761,0.0,0.000604069726822213
gonadoblastoma,0.0007042253521126761,0.0,0.002033563126804768
gpr101,0.0007042253521126761,0.0,0.0014078937842114567
granulocyte-macrophage colony-stimulating factor,0.0007042253521126761,0.0,0.0047976442305136665
granulosa cell tumour,0.0028169014084507044,0.004171753565792216,0.0005352584515744437
growth hormone secreting pituitary adenoma,0.0007042253521126761,0.0,0.0014078937842114567
gstm1,0.0007042253521126761,0.0,0.0070901819971170964
h19,0.0014084507042253522,0.00012954511994940643,0.004424990327708139
hairy cell leukemia,0.002112676056338028,0.0007550637359593843,0.014917369590964662
head and neck cancer,0.047183098591549295,0.0584310269588853,0.1621932579792695
head and neck paraganglioma,0.0007042253521126761,0.0,0.0010689287474138136
helicobacter pylori infection,0.002112676056338028,7.19860758711757e-05,0.011813984782282147
hemangioma,0.0007042253521126761,0.0,0.006986812176821799
hemangiopericytoma,0.0014084507042253522,0.0,0.005803550746264784
hemihypertrophy,0.0007042253521126761,0.0,0.0027587070791363255
hemochromatosis,0.0014084507042253522,0.0,0.010772988279136822
hepatic artery embolization,0.0014084507042253522,0.0006586197748918375,0.00736643646285025
hepatitis b,0.0014084507042253522,4.8315445266555845e-05,0.01186992614585277
hepatitis b infection,0.0014084507042253522,5.801643344672911e-05,0.011204393573970867
hepatitis c,0.0014084507042253522,4.8315445266555845e-05,0.01186992614585277
hepatitis c infection,0.0028169014084507044,0.00043155314374864384,0.020678153784987944
hepatoblastoma,0.007746478873239437,0.005905961308843043,0.009973992845331592
hepatocellular carcinoma,0.026056338028169014,0.028058803938708528,0.08343742723510464
hepatoid adenocarcinoma,0.0007042253521126761,0.0,0.006003492246884667
herc2,0.002112676056338028,0.00037037102379295793,0.013313222533627005
hereditary diffuse gastric cancer,0.0007042253521126761,0.0,0.003307016725226593
hereditary hemochromatosis,0.0007042253521126761,0.0,0.0057192604255093624
hereditary nonpolyposis colorectal cancer syndrome,0.0007042253521126761,0.0,0.0008762591068298608
hereditary pancreatitis,0.0007042253521126761,0.0,0.006003492246884667
hhv6 infection,0.0007042253521126761,0.0,0.00020798693842478944
high grade ependymoma,0.0007042253521126761,0.0,0.0014415577743686829
high-dose chemotherapy with stem cell support,0.0014084507042253522,0.00017877027604264325,0.004303360400148009
hilar cholangiocarcinoma,0.0007042253521126761,0.0,0.006150665720343407
histochemistry,0.0007042253521126761,0.0,0.0010689287474138136
histologic confirmation date,0.0014084507042253522,0.0006398630726391359,0.0034617388596330893
histology,0.0014084507042253522,7.122296072299166e-05,0.006429651251570928
histone deacetylase inhibitor,0.0007042253521126761,0.0,0.00020798693842478944
histopathologic examination,0.0035211267605633804,0.001375208478826919,0.01945994946664448
history and physical exam,0.004225352112676056,0.0006550510391556376,0.019066818812515325
hiv infection,0.0035211267605633804,0.005311944406036881,0.02683960575414977
hmga2,0.0007042253521126761,0.0,0.0011537865110546053
hodgkin lymphoma,0.009859154929577466,0.0076776716183224345,0.06327795996728008
hodgkin's lymphoma,0.0007042253521126761,0.0,0.00649153228032787
homozygous cdkn2a gene deletion,0.0007042253521126761,0.0,0.001666283248571813
hormone replacement therapy,0.0028169014084507044,0.000332873889497125,0.019284292517288026
hormone therapy,0.005633802816901409,0.0009689279498735973,0.0454972190328167
hoxa13,0.0007042253521126761,0.0,0.005235354154379834
hoxb13,0.0007042253521126761,0.0,0.004029800772880292
hpv16 infection,0.0014084507042253522,2.7604233868013793e-05,0.014528557674908167
hspa1a,0.0007042253521126761,0.0,0.012245444712183593
htlv-1 infection,0.0007042253521126761,0.0,0.00020798693842478944
human papillomavirus,0.0007042253521126761,0.0,0.012149754176402055
human papillomavirus infection,0.0035211267605633804,0.00030708179593036595,0.02783841269622436
humidifier,0.0007042253521126761,0.0,0.0
hydatidiform mole,0.0014084507042253522,0.0,0.002296660338148818
hydroxyprogesterone caproate,0.0007042253521126761,0.0,0.008782346688197896
hydroxyurea,0.0014084507042253522,0.0004962407306943605,0.003766907680274722
hyperemesis gravidarum,0.0007042253521126761,0.0,0.0019916969571111857
hypermutated colorectal carcinoma,0.0007042253521126761,0.0,0.012245444712183593
hyperparathyroidism-jaw tumor syndrome,0.0007042253521126761,0.0,2.8379133342873212e-05
hyperthermic intraperitoneal chemotherapy,0.0028169014084507044,0.002335322755649423,0.01887322059711751
hypopharyngeal cancer,0.008450704225352112,0.003788942955738879,0.07141567068357478
hypopharynx cancer,0.0007042253521126761,0.0,0.009823913016296308
hysterectomy,0.0035211267605633804,0.0015707489440827736,0.026362289842760456
hysteroscopy,0.0007042253521126761,0.0,0.004339918864788067
idh-wildtype glioblastoma,0.0007042253521126761,0.0,0.0031567754785954577
idh1,0.0035211267605633804,0.0012120220777066622,0.018620927941611253
idh2,0.0028169014084507044,0.0004055493086612458,0.012470262221267845
ifosfamide,0.0014084507042253522,1.935895291358108e-05,0.003309942503369052
igf1r,0.0007042253521126761,0.0,0.004918263154213256
igf2,0.0007042253521126761,0.0,0.006430701504619977
imatinib,0.0007042253521126761,0.0,0.0031818951211590677
imatinib mesylate,0.0007042253521126761,0.0,0.002269797273343241
immunocytochemistry,0.004225352112676056,0.0020539463067611283,0.023004115531321572
immunodeficiency syndrome,0.0007042253521126761,0.0,0.004985943346401995
immunohistochemical test,0.0007042253521126761,0.0,0.0047976442305136665
immunophenotype,0.0014084507042253522,0.0,0.011092875805918986
immunotherapy,0.009154929577464789,0.010933431675704762,0.07626668717210834
in situ carcinoma,0.0014084507042253522,4.251343727635319e-05,0.01207612534351909
incisional biopsy,0.0007042253521126761,0.0,0.007060408375130959
infantile fibrosarcoma,0.0007042253521126761,0.0,0.0007708918580062546
inflammation,0.0007042253521126761,0.0,0.0050537278536274596
inflammatory bowel disease,0.0007042253521126761,0.0,0.012245444712183593
inflammatory breast cancer,0.011971830985915493,0.006641622306495435,0.08637435427585226
inflammatory breast carcinoma,0.0007042253521126761,0.0,0.007060408375130959
inguinal hernia,0.0007042253521126761,0.0,0.002033563126804768
insulin resistance,0.0007042253521126761,0.0,0.008782346688197896
insulinoma,0.0007042253521126761,0.0,0.006003492246884667
intensity-modulated radiation therapy,0.0007042253521126761,0.0,0.009823913016296308
intensive chemotherapy,0.0007042253521126761,0.0,0.0003235944727522803
interferon,0.0014084507042253522,0.00021297334822864645,0.0023546836880085124
interferon alfa-2c,0.0007042253521126761,0.0,0.002269797273343241
interferon alpha,0.0007042253521126761,0.0,0.002190322718229632
interferon alpha-2,0.0007042253521126761,0.0,0.00025094508548147235
international neuroblastoma risk group staging system,0.0007042253521126761,0.0,0.0047976442305136665
international neuroblastoma staging system,0.0007042253521126761,0.0,0.0047976442305136665
interval debulking surgery,0.0007042253521126761,0.0,0.010847827445847367
intestinal-type adenocarcinoma,0.0014084507042253522,2.284439551178265e-06,0.007212641256691031
intraductal papilloma,0.0007042253521126761,0.0,0.006986812176821799
intrahepatic cholangiocarcinoma,0.0014084507042253522,4.8315445266555845e-05,0.01186992614585277
intraperitoneal chemotherapy,0.0007042253521126761,0.0,0.010847827445847367
intrathecal chemotherapy,0.0014084507042253522,0.00026203535279990163,0.0018824034850590265
intravenous pyelogram,0.0007042253521126761,0.0,0.004985943346401995
invasive breast cribriform carcinoma,0.0007042253521126761,0.0,0.007060408375130959
invasive ductal carcinoma,0.016901408450704224,0.014680191982792419,0.08717052835035537
invasive lobular carcinoma,0.0028169014084507044,5.396280607841979e-05,0.02071641941606464
iodine deficiency,0.0014084507042253522,2.284439551178265e-06,0.007212641256691031
ionizing radiation,0.0028169014084507044,0.0017653839398448093,0.018851872023122572
ipilimumab,0.0007042253521126761,0.0,0.012149754176402055
irinotecan,0.002112676056338028,0.0007647170012070037,0.030545864608929055
itgav,0.0014084507042253522,2.284439551178265e-06,0.007212641256691031
itm2b,0.0007042253521126761,0.0,0.0011537865110546053
itraconazole,0.0007042253521126761,0.0,0.003578501303678846
jak2,0.0007042253521126761,0.0,0.00025094508548147235
jc virus,0.0007042253521126761,0.0,0.012149754176402055
jun,0.0007042253521126761,0.0,0.0011537865110546053
juvenile granulosa cell tumor,0.0007042253521126761,0.0,0.010847827445847367
juvenile myelomonocytic leukemia,0.0007042253521126761,0.0,0.004414104271321332
juvenile type testicular granulosa cell tumor,0.0007042253521126761,0.0,3.2420727538347924e-05
kaposi sarcoma,0.009154929577464789,0.008578524421622716,0.03616267434383826
kaposi's sarcoma,0.0014084507042253522,7.648997786976817e-05,0.00803714446067663
kdm6a,0.0007042253521126761,0.0,0.004477318735288398
kdm6a gene mutation,0.0007042253521126761,0.0,0.004477318735288398
keratinizing squamous cell carcinoma,0.0007042253521126761,0.0,0.0016199459139800729
keratoacanthoma,0.0007042253521126761,0.0,0.005846821742446997
kidney cancer,0.017605633802816902,0.01960642057413492,0.08044314566156988
kif1b,0.0007042253521126761,0.0,0.0047976442305136665
kit,0.002112676056338028,0.0005206910865988822,0.022820582969071163
klatskin's tumor,0.0007042253521126761,0.0,0.006150665720343407
klf4,0.0007042253521126761,0.0,0.0014971104069314814
klinefelter syndrome,0.0028169014084507044,0.0017889335043616017,0.012321157793735696
klippel-trenaunay syndrome,0.0007042253521126761,0.0,0.004194101802564647
kras,0.005633802816901409,0.005296035647921063,0.06396727998808502
kras gene mutation,0.002112676056338028,0.0009984626947758823,0.026935593111484617
laparoscopic surgery,0.0007042253521126761,0.0,0.010847827445847367
laparoscopy,0.0007042253521126761,0.0,0.003173481033370877
laparotomy,0.0007042253521126761,0.0,0.010847827445847367
lapatinib,0.0007042253521126761,0.0,0.0031818951211590677
large cell carcinoma,0.0014084507042253522,0.000254365476721861,0.015769158865019693
large congenital melanocytic nevus,0.0007042253521126761,0.0,0.004918263154213256
larotrectinib,0.0007042253521126761,0.0,0.012149754176402055
laryngeal cancer,0.009859154929577466,0.0066082196337554685,0.05589576668893544
laryngeal paraganglioma,0.0007042253521126761,0.0,0.0010689287474138136
laser surgery,0.0007042253521126761,0.0,0.003578501303678846
laser therapy,0.0028169014084507044,0.0005050923842390924,0.022113557151302293
leiomyosarcoma,0.009154929577464789,0.008403034760756631,0.07595542604111616
lenalidomide,0.0014084507042253522,0.00044157726603637394,0.002692893488473846
lentigo maligna melanoma,0.0007042253521126761,0.0,0.004918263154213256
lenvatinib,0.0007042253521126761,0.0,0.004085100401426962
lepidic adenocarcinoma,0.0007042253521126761,0.0,0.012149754176402055
letrozole,0.0007042253521126761,0.0,0.008782346688197896
leukemia,0.02535211267605634,0.03314891055211443,0.07287742462970366
leukoplakia,0.0007042253521126761,0.0,0.009823913016296308
leydig cell tumor,0.0007042253521126761,0.0,0.002033563126804768
li-fraumeni syndrome,0.0014084507042253522,0.0006613474387633162,0.012753823903224269
lip cancer,0.0007042253521126761,0.0,0.004704644658611858
liposarcoma,0.015492957746478873,0.022741347473202465,0.019048834848637786
liquid biopsy,0.0007042253521126761,0.0,0.012149754176402055
liver angiosarcoma,0.0007042253521126761,0.0,0.004284024782712346
liver biopsy,0.0007042253521126761,0.0,0.0057192604255093624
liver cancer,0.03591549295774648,0.04340420145906766,0.09442584792758363
liver cirrhosis,0.0007042253521126761,0.0,0.007060408375130959
liver embryonal sarcoma,0.0007042253521126761,0.0,0.0057192604255093624
liver function test,0.0028169014084507044,0.0009332755092295318,0.024566904343226656
liver transplantation,0.0028169014084507044,0.00041545997459778444,0.017527723726302444
lmo1,0.0007042253521126761,0.0,0.0047976442305136665
lobular neoplasia,0.0007042253521126761,0.0,0.003144515235646138
lomustine,0.0007042253521126761,0.0,0.004477318735288398
long-term follow-up,0.0007042253521126761,0.0,0.0010689287474138136
lorlatinib,0.0007042253521126761,0.0,0.012149754176402055
loss of heterozygosity analysis,0.0007042253521126761,0.0,0.0025650980003467114
low birth weight,0.0007042253521126761,0.0,0.0057192604255093624
lumbar puncture,0.0014084507042253522,9.017858662162461e-05,0.007882539771024306
lung acinar adenocarcinoma,0.0007042253521126761,0.0,0.012149754176402055
lung cancer,0.07746478873239436,0.11441453440924891,0.20059007327055342
lung carcinoma,0.0007042253521126761,0.0,0.000629153496978863
lung micropapillary adenocarcinoma,0.0007042253521126761,0.0,0.012149754176402055
lung non-small cell carcinoma,0.0007042253521126761,0.0,0.012149754176402055
lupus erythematosus,0.0007042253521126761,0.0,0.003419853710265825
lurbinectedin,0.0007042253521126761,0.0,0.012149754176402055
luspatercept,0.0007042253521126761,0.0,0.0024419484029923736
lymph node biopsy,0.0028169014084507044,0.0001203297237379921,0.01628723053554673
lymphadenectomy,0.0007042253521126761,0.0,0.010847827445847367
lymphangiosarcoma,0.004929577464788733,0.003503875403843023,0.02241399521221071
lymphoepithelioma-like carcinoma,0.0007042253521126761,0.0,0.006986812176821799
lymphoma,0.02464788732394366,0.03407284901790436,0.1071804269575406
lymphoplasmacytic lymphoma,0.0007042253521126761,0.0,0.004601343525591117
lynch syndrome,0.005633802816901409,0.002288954524128632,0.05368305661569717
lynch syndrome 1,0.0007042253521126761,0.0,0.006150665720343407
macc1,0.0007042253521126761,0.0,0.012245444712183593
maffucci syndrome,0.0007042253521126761,0.0,0.004194101802564647
magnetic resonance cholangiopancreatography,0.0014084507042253522,4.8315445266555845e-05,0.01186992614585277
magnetic resonance imaging,0.004225352112676056,0.005649168581008674,0.037740379283566314
magnetic resonance imaging of bone,0.0007042253521126761,0.0,0.001666283248571813
male breast cancer,0.03380281690140845,0.033986871346105854,0.11656723593302408
malignant conjunctival melanoma,0.0007042253521126761,0.0,0.0028093270659560487
malignant germ cell tumor,0.0007042253521126761,0.0,0.010847827445847367
malignant glomus tumor,0.0007042253521126761,0.0,0.0
malignant melanoma of the eye,0.0035211267605633804,0.0032022184898791027,0.03168461668955091
malignant mesothelioma,0.01619718309859155,0.014873645182242492,0.052393805254190524
malignant mixed müllerian tumor,0.0028169014084507044,0.00291190894173067,0.006844200039382291
malignant peripheral nerve sheath tumor,0.006338028169014085,0.004278331879736903,0.05348799819892136
malignant pheochromocytoma,0.0007042253521126761,0.0,0.0018241351006737208
malignant rhabdoid tumor,0.0028169014084507044,0.0014575012719143848,0.04584884286448344
mammary analogue secretory carcinoma,0.0014084507042253522,0.00022059621652142648,0.014047220551952757
mammary paget's disease,0.0035211267605633804,0.0005775727392651596,0.02656324115851164
mammogram,0.0007042253521126761,0.0,0.0052316705651459265
mammography,0.0007042253521126761,0.0,0.007060408375130959
mandibulectomy,0.0007042253521126761,0.0,0.009823913016296308
mantle cell lymphoma,0.0007042253521126761,0.0,0.00649153228032787
maternal transmission,0.0007042253521126761,0.0,0.004414104271321332
max,0.0007042253521126761,0.0,0.0010689287474138136
maxillectomy,0.0007042253521126761,0.0,0.009823913016296308
mc1r,0.0007042253521126761,0.0,0.004918263154213256
mcm6,0.0007042253521126761,0.0,0.004918263154213256
mdm2,0.0014084507042253522,0.00024325860368669988,0.0014074784698944675
mediastinal germ cell tumor,0.0028169014084507044,0.001439417320649937,0.0013648955012560977
medical examination,0.0007042253521126761,0.0,0.004306440339333303
medical image,0.0007042253521126761,0.0,0.0014971104069314814
medication,0.0007042253521126761,0.0,0.0031567754785954577
medicine,0.0007042253521126761,0.0,0.0019778114225599422
medroxyprogesterone,0.0007042253521126761,0.0,0.008782346688197896
medullary thyroid cancer,0.0014084507042253522,0.001391577087613773,0.01693937821402284
medullary thyroid carcinoma,0.0007042253521126761,0.0,0.001362944215965583
medulloblastoma,0.02323943661971831,0.0348756063287566,0.07392096548566847
medulloepithelioma,0.0007042253521126761,0.0,0.004306440339333303
megestrol acetate,0.0007042253521126761,0.0,0.008782346688197896
melanoma,0.028169014084507043,0.03488458306922649,0.08120373734160265
men1,0.0028169014084507044,0.001555477648672669,0.009301252250662325
men1 gene mutation,0.002112676056338028,0.00036364378000592533,0.007938308034696742
menin inhibitor,0.0007042253521126761,0.0,0.006430701504619977
meningeal carcinomatosis,0.0007042253521126761,0.0,0.004306440339333303
meningioma,0.014084507042253521,0.018907911901161936,0.024717654107983985
merkel cell carcinoma,0.005633802816901409,0.004872456367296749,0.03898173017632483
merkel cell carcinoma of anal skin,0.0007042253521126761,0.0,0.001362944215965583
merkel cell polyomavirus,0.0007042253521126761,0.0,0.0023610594921395604
mesenchymal,0.0007042253521126761,0.0,0.0031567754785954577
mesenchymal cell neoplasm,0.0014084507042253522,2.284439551178265e-06,0.007212641256691031
mesenchymal stromal cell,0.0007042253521126761,0.0,0.004601343525591117
mesothelioma,0.015492957746478873,0.014178782598486947,0.05179612715816818
met,0.0014084507042253522,0.0002466449917167671,0.01706801733061531
met gene mutation,0.0007042253521126761,0.0,0.012149754176402055
metabolic syndrome,0.0028169014084507044,0.00015915162779414732,0.0226114487771798
metastatic squamous cell carcinoma,0.0007042253521126761,0.0,0.008782346688197896
methotrexate,0.0007042253521126761,0.0,0.0019916969571111857
mgmt,0.0007042253521126761,0.0,0.0031567754785954577
mgmt gene promoter methylation,0.0007042253521126761,0.0,0.0031567754785954577
microcystic adnexal carcinoma,0.0007042253521126761,0.0,0.005846821742446997
microsatellite instability,0.0007042253521126761,0.0,0.008782346688197896
micu2,0.0007042253521126761,0.0,0.00183325677917303
mismatch repair deficiency,0.0007042253521126761,0.0,0.012245444712183593
mismatch repair protein deficiency,0.0007042253521126761,0.0,0.012245444712183593
mixed carcinoma,0.0007042253521126761,0.0,0.008782346688197896
mixed cell type cancer,0.0007042253521126761,0.0,0.010847827445847367
mixed epithelial stromal tumour,0.0007042253521126761,0.0,0.004872416685425959
mki67,0.0007042253521126761,0.0,0.0018241351006737208
mlh1,0.0028169014084507044,0.0005354083915036846,0.033780764506293325
mohs surgery,0.0014084507042253522,2.731040760325477e-05,0.009425323046125842
molecular diagnosis,0.0007042253521126761,0.0,0.0025650980003467114
